Date,Open,High,Low,Close,Adj Close,Volume
4/22/15,17950.82031,18056.01953,17887.75977,18038.26953,18038.26953,91260000
4/23/15,18031.90039,18133.0293,17966.76953,18058.68945,18058.68945,100240000
4/24/15,18056.41992,18108.86914,18009.08008,18080.14063,18080.14063,119130000
4/27/15,18097.89063,18175.56055,18024.66016,18037.9707,18037.9707,121110000
4/28/15,18035.90039,18119.65039,17917.35938,18110.14063,18110.14063,124930000
4/29/15,18093.68945,18096.46094,17953.68945,18035.5293,18035.5293,102080000
4/30/15,18033.33008,18033.33008,17774.89063,17840.51953,17840.51953,129180000
5/1/15,17859.26953,18028.89063,17859.26953,18024.06055,18024.06055,91700000
5/4/15,18026.01953,18133.75977,18026.01953,18070.40039,18070.40039,86010000
5/5/15,18062.5293,18086.00977,17905.71094,17928.19922,17928.19922,95340000
5/6/15,17934.81055,18019.75,17733.11914,17841.98047,17841.98047,100430000
5/7/15,17840.25,17973.07031,17796.93945,17924.06055,17924.06055,80920000
5/8/15,17933.64063,18205.23047,17933.64063,18191.10938,18191.10938,94960000
5/11/15,18187.7793,18199.94922,18089.10938,18105.16992,18105.16992,86050000
5/12/15,18096.16016,18119.17969,17924.80078,18068.23047,18068.23047,89270000
5/13/15,18070.36914,18132.78906,18039.19922,18060.49023,18060.49023,85180000
5/14/15,18062.49023,18255.21094,18062.49023,18252.24023,18252.24023,91580000
5/15/15,18251.9707,18272.7207,18215.07031,18272.56055,18272.56055,108220000
5/18/15,18267.25,18325.53906,18244.25977,18298.88086,18298.88086,79080000
5/19/15,18300.48047,18351.35938,18261.34961,18312.39063,18312.39063,87200000
5/20/15,18315.06055,18350.13086,18272.56055,18285.40039,18285.40039,80190000
5/21/15,18285.86914,18314.89063,18249.90039,18285.74023,18285.74023,84270000
5/22/15,18286.86914,18286.86914,18217.14063,18232.01953,18232.01953,78890000
5/26/15,18229.75,18229.75,17990.01953,18041.53906,18041.53906,109440000
5/27/15,18045.08008,18190.34961,18045.08008,18162.99023,18162.99023,96400000
