Date,Open,High,Low,Close,Adj Close,Volume
2/13/15,147.979996,149.839996,147.639999,149.729996,133.128342,3418600
2/17/15,148.720001,149.960007,148.520004,149.919998,133.297287,3622400
2/18/15,149.699997,151.619995,149.369995,151.169998,134.408691,3722100
2/19/15,151.050003,154.240005,151,153.75,136.702621,4384000
2/20/15,153.800003,158.830002,153.800003,158.309998,140.757019,9366000
2/23/15,155,155.919998,153.360001,154.740005,137.582855,8653700
2/24/15,153.5,154.779999,153.210007,154.380005,137.262772,4391700
2/25/15,154.309998,154.740005,152.139999,153.009995,136.044678,4800500
2/26/15,152.309998,152.380005,150.809998,151.729996,134.906586,5149300
2/27/15,151,151.889999,150.449997,150.850006,134.124176,4330700
3/2/15,150.850006,154.149994,150.75,153.800003,136.747116,4622800
3/3/15,154.710007,156.910004,154.169998,155.570007,138.320847,8656600
3/4/15,154.619995,155.220001,154,154.350006,137.236069,4476200
3/5/15,154.860001,155.979996,154.309998,154.470001,137.342789,3327200
3/6/15,153.919998,155.029999,152.809998,153.119995,136.142471,3556200
3/9/15,153.300003,155.610001,153.149994,154.75,137.591751,3433000
3/10/15,153.300003,154.130005,152.419998,152.419998,135.520081,3839600
3/11/15,152.509995,152.690002,151.169998,151.169998,134.408691,3395400
3/12/15,151.279999,152.919998,151.279999,152.039993,135.182205,2965100
3/13/15,151.889999,152.389999,149.789993,151.570007,134.764359,3569600
3/16/15,152.389999,154.190002,152.270004,153.669998,136.6315,2742900
3/17/15,152.880005,155,152.729996,154.509995,137.378342,2927200
3/18/15,154.039993,155.990005,152.110001,155.729996,138.463089,4053600
3/19/15,154.910004,155.330002,153.660004,154.110001,137.022705,2539000
3/20/15,155.039993,155.490005,154.479996,154.5,137.369446,4464300
3/23/15,154.979996,154.979996,152.809998,152.809998,135.866837,3029700
3/24/15,151.960007,152.619995,151.350006,151.649994,134.835464,3319300
3/25/15,151.399994,152.039993,148.130005,148.229996,131.794678,3747900
3/26/15,147.830002,148.850006,145.960007,148.169998,131.741333,3627400
3/27/15,148.589996,149.309998,147.490005,148.850006,132.345901,2600300
3/30/15,150.080002,153.169998,149.979996,152.699997,135.769028,3738700
3/31/15,152.229996,152.25,149.940002,150.080002,133.439575,2975600
4/1/15,149.970001,150.020004,146.820007,148.639999,132.159195,4167600
4/2/15,149.139999,150.5,148.309998,149.279999,132.728226,2934200
4/6/15,148.149994,151.449997,148,150.929993,134.195251,3371500
4/7/15,151.270004,153.5,151.139999,152.320007,135.431213,4299500
4/8/15,152.190002,153.5,152.190002,153.360001,136.35585,2763400
4/9/15,152.619995,153.669998,151.630005,153.419998,136.409195,3966800
4/10/15,153.550003,154.960007,153.25,154.380005,137.262772,3183000
4/13/15,153.789993,155.5,152.960007,153.240005,136.249146,3034000
4/14/15,152.929993,153.539993,151.589996,153.210007,136.222488,2845800
4/15/15,154.369995,154.369995,152.210007,152.429993,135.528976,3687400
4/16/15,151.660004,152.529999,151.050003,151.970001,135.11998,2559900
4/17/15,150.880005,151.429993,149.440002,149.600006,133.012741,4671600
4/20/15,151.059998,153.550003,151.009995,152.669998,135.742371,3169100
4/21/15,153.509995,154.089996,152,153.330002,136.329163,3772900
4/22/15,152.360001,153,148.850006,151.190002,134.426483,8468900
4/23/15,150.830002,150.830002,149.729996,149.869995,133.252823,4080800
4/24/15,149.539993,149.860001,148.020004,148.399994,131.945786,4889200
4/27/15,148.589996,149,147.710007,147.800003,131.412354,4603500
4/28/15,147.899994,148.369995,146.009995,147.509995,131.154526,4352900
4/29/15,147.070007,147.460007,145.899994,146.149994,129.945282,4761700
4/30/15,145.25,145.940002,142.75,143.339996,127.446846,4925300
5/1/15,144.410004,145.070007,143.839996,144.669998,128.629395,3556800
5/4/15,143.850006,144.789993,143.179993,144.020004,128.051453,8977500
5/5/15,143.759995,144.699997,142.270004,142.910004,127.064514,3670400
5/6/15,143.009995,143.149994,140.429993,141.039993,126.205482,5313500
5/7/15,140.559998,142.179993,140.479996,141.490005,126.608147,4868700
5/8/15,143,145.940002,142.979996,145.460007,130.160583,7068000
5/11/15,145.550003,146.789993,145.130005,145.889999,130.545395,3969000
5/12/15,144.940002,146.080002,144.009995,145.429993,130.133743,3543900
5/13/15,145.410004,146.529999,145.100006,145.619995,130.303772,2679400
5/14/15,146.880005,148.25,146.649994,147.960007,132.39769,3495800
5/15/15,148.050003,148.300003,146.339996,146.880005,131.431213,3368900
5/18/15,146.880005,147.240005,146.300003,146.710007,131.279129,2153200
5/19/15,147.179993,147.770004,146.729996,147.050003,131.583359,2366400
5/20/15,147.139999,147.339996,146.100006,146.419998,131.019638,2104000
5/21/15,146.559998,147.710007,146.100006,147.350006,131.851822,2676400
5/22/15,147.259995,147.270004,144.800003,144.809998,129.578949,3878000
5/26/15,144.339996,144.429993,142.160004,142.800003,127.780388,3476800
5/27/15,143.419998,143.75,142.580002,143,127.959335,2837100
